application_id,system_id,application_name,application_category,architecture_pattern,primary_language,deployment_model,user_count,transaction_volume_daily,revenue_dependency_eur,business_owner,technical_owner,release_frequency,documentation_quality
APP0000422,SYS0001538,SUP-ECC-01538 App,Data Platform,Monolith,Java,Bare Metal,520,4418,17389900.05,Business Owner - Supply Chain,Supply Chain Platform Team,Monthly,0.559
APP0000423,SYS0001540,INS-AI-NATIVE-01540 App,Workflow,Batch,JavaScript,VM,887,15147,1035307.31,Business Owner - Insurance,Insurance Platform Team,Ad-hoc,0.651
APP0000424,SYS0001541,M&A-AI-NATIVE-01541 App,AI-Native,Monolith,Java,Hybrid,137,7926,9796928.02,Business Owner - M&A Office,M&A Office Platform Team,Quarterly,0.547
APP0000425,SYS0001544,SEC-S4HANA-01544 App,Core Processing,Monolith,Python,VM,999,44017,2374545.27,Business Owner - Security,Security Platform Team,Monthly,0.727
APP0000426,SYS0001550,LEG-ECC-01550 App,ERP Module,Microservices,Java,Mainframe,997,54711,615365.19,Business Owner - Legal,Legal Platform Team,Quarterly,0.55
APP0000427,SYS0001556,MAN-ECC-01556 App,Core Processing,SOA,Java,VM,1615,3451,24463598.21,Business Owner - Manufacturing,Manufacturing Platform Team,Semi-Annual,0.664
APP0000428,SYS0001557,WEA-FILENET-01557 App,Batch,3-tier,Java,VM,355,2861,12391442.95,Business Owner - Wealth,Wealth Platform Team,Quarterly,0.213
APP0000429,SYS0001562,DIG-FILENET-01562 App,AI-Native,Event-driven,Python,VM,427,82184,14692393.76,Business Owner - Digital Channels,Digital Channels Platform Team,Ad-hoc,0.705
APP0000430,SYS0001567,CUS-TIVOLI-01567 App,Batch,3-tier,JavaScript,Hybrid,2553,106311,18425637.65,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.632
APP0000431,SYS0001573,DAT-LEGACY-01573 App,AI-Native,Microservices,Java,Mainframe,99,18469,50262935.63,Business Owner - Data & Analytics,Data & Analytics Platform Team,Quarterly,0.439
APP0000432,SYS0001577,RET-AI-NATIVE-01577 App,Customer Portal,SOA,Python,Bare Metal,388,60047,6755619.73,Business Owner - Retail Banking,Retail Banking Platform Team,Ad-hoc,0.389
APP0000433,SYS0001578,SEC-AI-NATIVE-01578 App,Customer Portal,3-tier,COBOL,Hybrid,23422,3258,1737803.68,Business Owner - Security,Security Platform Team,Ad-hoc,0.662
APP0000434,SYS0001584,WEA-TIVOLI-01584 App,Customer Portal,3-tier,Mixed,Kubernetes,1429,48064,2522359.16,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.226
APP0000435,SYS0001585,MAN-LEGACY-01585 App,Batch,3-tier,C#,VM,5443,11434,1907518.87,Business Owner - Manufacturing,Manufacturing Platform Team,Monthly,0.537
APP0000436,SYS0001586,LEG-FILENET-01586 App,Core Processing,3-tier,Python,Hybrid,1232,100797,36155385.86,Business Owner - Legal,Legal Platform Team,Weekly,0.453
APP0000437,SYS0001598,RIS-LEGACY-01598 App,AI-Native,Batch,ABAP,VM,642,1831,4584049.09,Business Owner - Risk,Risk Platform Team,Semi-Annual,0.798
APP0000438,SYS0001604,INS-S4HANA-01604 App,Customer Portal,Mainframe-linked,COBOL,VM,848,12177,35415352.09,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.323
APP0000439,SYS0001611,RIS-COGNOS-01611 App,Core Processing,3-tier,ABAP,Kubernetes,598,14009,3175452.74,Business Owner - Risk,Risk Platform Team,Quarterly,0.569
APP0000440,SYS0001614,FIN-CA-01614 App,AI-Native,SOA,ABAP,Kubernetes,599,34038,3831780.8,Business Owner - Finance,Finance Platform Team,Quarterly,0.411
APP0000441,SYS0001616,RIS-ECC-01616 App,ERP Module,Microservices,PL/SQL,VM,4231,22933,1126491.81,Business Owner - Risk,Risk Platform Team,Quarterly,0.303
APP0000442,SYS0001617,M&A-LEGACY-01617 App,AI-Native,SOA,Java,Hybrid,2293,6083,8895316.2,Business Owner - M&A Office,M&A Office Platform Team,Weekly,0.778
APP0000443,SYS0001619,SEC-S4HANA-01619 App,Batch,Batch,JavaScript,Kubernetes,12579,53563,7710489.72,Business Owner - Security,Security Platform Team,Quarterly,0.529
APP0000444,SYS0001622,FIN-ECC-01622 App,Batch,Monolith,COBOL,Hybrid,327,78046,4361239.42,Business Owner - Finance,Finance Platform Team,Monthly,0.318
APP0000445,SYS0001627,MAN-AI-NATIVE-01627 App,AI-Native,Microservices,Mixed,Hybrid,5044,3617,6414135.06,Business Owner - Manufacturing,Manufacturing Platform Team,Semi-Annual,0.634
APP0000446,SYS0001629,INF-ECC-01629 App,Workflow,Monolith,Python,Kubernetes,5724,85609,1043023.64,Business Owner - Infrastructure,Infrastructure Platform Team,Semi-Annual,0.771
APP0000447,SYS0001632,HR-LEGACY-01632 App,Core Processing,Microservices,Python,Bare Metal,549,13890,98083444.86,Business Owner - HR,HR Platform Team,Quarterly,0.66
APP0000448,SYS0001634,HR-S4HANA-01634 App,Risk Engine,Mainframe-linked,Java,VM,671,7534,199038353.44,Business Owner - HR,HR Platform Team,Monthly,0.533
APP0000449,SYS0001637,INS-AI-NATIVE-01637 App,Workflow,Microservices,ABAP,Hybrid,809,8028,10194891.91,Business Owner - Insurance,Insurance Platform Team,Quarterly,0.575
APP0000450,SYS0001639,COM-ECC-01639 App,Batch,Batch,PL/SQL,Hybrid,1494,12304,3245975.64,Business Owner - Commercial Banking,Commercial Banking Platform Team,Ad-hoc,0.493
APP0000451,SYS0001640,DIG-TIVOLI-01640 App,Workflow,Mainframe-linked,Java,Bare Metal,3669,12985,7973883.99,Business Owner - Digital Channels,Digital Channels Platform Team,Semi-Annual,0.323
APP0000452,SYS0001643,LEG-LEGACY-01643 App,Core Processing,SOA,C#,Hybrid,16580,5037,1996642.09,Business Owner - Legal,Legal Platform Team,Quarterly,0.594
APP0000453,SYS0001645,CUS-S4HANA-01645 App,API Service,3-tier,Java,VM,28,4050,7554465.82,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.571
APP0000454,SYS0001652,SEC-ECC-01652 App,Risk Engine,Microservices,Python,VM,11936,5640,18578918.39,Business Owner - Security,Security Platform Team,Quarterly,0.354
APP0000455,SYS0001653,CUS-FILENET-01653 App,ERP Module,SOA,COBOL,VM,2434,9616,5362458.97,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.512
APP0000456,SYS0001654,WEA-BUSINESSOBJECTS-01654 App,Data Platform,SOA,Java,VM,2307,136534,18181660.87,Business Owner - Wealth,Wealth Platform Team,Quarterly,0.635
APP0000457,SYS0001658,SUP-LEGACY-01658 App,Batch,Batch,PL/SQL,Kubernetes,1263,1707,29685791.78,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.376
APP0000458,SYS0001661,CUS-FILENET-01661 App,Reporting,SOA,Python,Hybrid,619,1859,9446697.99,Business Owner - Customer Operations,Customer Operations Platform Team,Ad-hoc,0.772
APP0000459,SYS0001665,WEA-ECC-01665 App,Batch,Batch,Java,Bare Metal,134,1582,37676990.05,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.793
APP0000460,SYS0001670,INS-COGNOS-01670 App,ERP Module,Monolith,PL/SQL,Kubernetes,3704,3746,10347518.5,Business Owner - Insurance,Insurance Platform Team,Ad-hoc,0.68
APP0000461,SYS0001672,INF-TIVOLI-01672 App,Data Platform,Microservices,COBOL,Hybrid,860,52462,10886296.68,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.711
APP0000462,SYS0001674,FIN-LEGACY-01674 App,Batch,Monolith,Java,Kubernetes,3677,28493,13903347.83,Business Owner - Finance,Finance Platform Team,Ad-hoc,0.686
APP0000463,SYS0001675,CUS-FILENET-01675 App,AI-Native,Mainframe-linked,Python,Kubernetes,741,17510,8986503.44,Business Owner - Customer Operations,Customer Operations Platform Team,Monthly,0.511
APP0000464,SYS0001687,PAY-FILENET-01687 App,Data Platform,Microservices,Mixed,Hybrid,243,1273,8596065.11,Business Owner - Payments,Payments Platform Team,Ad-hoc,0.429
APP0000465,SYS0001690,MAN-COGNOS-01690 App,Data Platform,Batch,C#,Hybrid,8617,5939,5216244.73,Business Owner - Manufacturing,Manufacturing Platform Team,Quarterly,0.473
APP0000466,SYS0001692,WEA-LEGACY-01692 App,ERP Module,Event-driven,Java,Kubernetes,5153,666,12156041.27,Business Owner - Wealth,Wealth Platform Team,Ad-hoc,0.501
APP0000467,SYS0001693,HR-FILENET-01693 App,Reporting,Batch,Java,VM,576,9529,4108042.55,Business Owner - HR,HR Platform Team,Semi-Annual,0.259
APP0000468,SYS0001695,SEC-FILENET-01695 App,Risk Engine,3-tier,Java,Hybrid,117,31311,6760252.38,Business Owner - Security,Security Platform Team,Monthly,0.507
APP0000469,SYS0001698,SEC-ECC-01698 App,AI-Native,Batch,Java,Managed PaaS,1276,32563,3249574.46,Business Owner - Security,Security Platform Team,Monthly,0.663
APP0000470,SYS0001699,COM-LEGACY-01699 App,API Service,Monolith,Java,VM,106,16407,2847071.69,Business Owner - Commercial Banking,Commercial Banking Platform Team,Quarterly,0.608
APP0000471,SYS0001700,FIN-BUSINESSOBJECTS-01700 App,API Service,Event-driven,Python,VM,315,18430,9517795.88,Business Owner - Finance,Finance Platform Team,Quarterly,0.686
APP0000472,SYS0001702,DAT-ECC-01702 App,Batch,3-tier,Python,Kubernetes,513,15668,27182119.11,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.521
APP0000473,SYS0001703,CUS-FILENET-01703 App,Batch,3-tier,PL/SQL,VM,1256,37293,1231024.79,Business Owner - Customer Operations,Customer Operations Platform Team,Semi-Annual,0.546
APP0000474,SYS0001714,SUP-ECC-01714 App,API Service,SOA,ABAP,Managed PaaS,3144,2519,13777082.69,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.574
APP0000475,SYS0001716,SEC-CA-01716 App,Risk Engine,SOA,Java,VM,3453,4599,2483656.14,Business Owner - Security,Security Platform Team,Quarterly,0.487
APP0000476,SYS0001717,HR-ECC-01717 App,ERP Module,Microservices,Java,Bare Metal,1974,10583,1954249.77,Business Owner - HR,HR Platform Team,Ad-hoc,0.588
APP0000477,SYS0001719,PAY-AI-NATIVE-01719 App,API Service,Monolith,Mixed,VM,4632,147381,26796400.37,Business Owner - Payments,Payments Platform Team,Semi-Annual,0.391
APP0000478,SYS0001726,SEC-S4HANA-01726 App,Reporting,SOA,JavaScript,VM,852,6570,5024681.68,Business Owner - Security,Security Platform Team,Weekly,0.775
APP0000479,SYS0001727,INF-AI-NATIVE-01727 App,Reporting,3-tier,PL/SQL,Mainframe,569,1989,1706784.91,Business Owner - Infrastructure,Infrastructure Platform Team,Semi-Annual,0.632
APP0000480,SYS0001730,LEG-FILENET-01730 App,Customer Portal,Microservices,Java,Bare Metal,5438,4090,2025607.61,Business Owner - Legal,Legal Platform Team,Semi-Annual,0.685
APP0000481,SYS0001733,RET-S4HANA-01733 App,Core Processing,3-tier,C#,VM,1805,3501,7622347.72,Business Owner - Retail Banking,Retail Banking Platform Team,Monthly,0.643
APP0000482,SYS0001738,INF-S4HANA-01738 App,Risk Engine,SOA,Java,Hybrid,479,22172,2741918.19,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.378
APP0000483,SYS0001739,WEA-TIVOLI-01739 App,Reporting,3-tier,JavaScript,Kubernetes,1120,46538,9648903.18,Business Owner - Wealth,Wealth Platform Team,Monthly,0.692
APP0000484,SYS0001742,INS-S4HANA-01742 App,Batch,Microservices,C#,Hybrid,341,60929,42145466.32,Business Owner - Insurance,Insurance Platform Team,Monthly,0.582
APP0000485,SYS0001746,COM-FILENET-01746 App,ERP Module,3-tier,ABAP,VM,2519,33865,40907797.42,Business Owner - Commercial Banking,Commercial Banking Platform Team,Quarterly,0.433
APP0000486,SYS0001749,DAT-TIVOLI-01749 App,Data Platform,Batch,Python,VM,360,15542,9872794.36,Business Owner - Data & Analytics,Data & Analytics Platform Team,Monthly,0.493
APP0000487,SYS0001750,SUP-BUSINESSOBJECTS-01750 App,AI-Native,Monolith,Python,VM,1299,52821,14885534.17,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.621
APP0000488,SYS0001754,HR-LEGACY-01754 App,API Service,SOA,Java,Kubernetes,1248,338,2846757.5,Business Owner - HR,HR Platform Team,Monthly,0.667
APP0000489,SYS0001763,SEC-ECC-01763 App,Data Platform,SOA,ABAP,Kubernetes,4649,2213,9234935.43,Business Owner - Security,Security Platform Team,Monthly,0.663
APP0000490,SYS0001767,FIN-ECC-01767 App,API Service,3-tier,Mixed,VM,397,39039,3825640.46,Business Owner - Finance,Finance Platform Team,Weekly,0.318
APP0000491,SYS0001770,DIG-LEGACY-01770 App,Customer Portal,Monolith,Java,Bare Metal,127,8096,2131772.29,Business Owner - Digital Channels,Digital Channels Platform Team,Semi-Annual,0.381
APP0000492,SYS0001776,SUP-TIVOLI-01776 App,API Service,Monolith,Java,Kubernetes,5337,6715,6930545.41,Business Owner - Supply Chain,Supply Chain Platform Team,Monthly,0.658
APP0000493,SYS0001782,LEG-ECC-01782 App,ERP Module,SOA,ABAP,Bare Metal,2565,1656,1483478.48,Business Owner - Legal,Legal Platform Team,Semi-Annual,0.605
APP0000494,SYS0001783,MAN-S4HANA-01783 App,API Service,3-tier,Go,Kubernetes,16450,53704,24416201.63,Business Owner - Manufacturing,Manufacturing Platform Team,Quarterly,0.839
APP0000495,SYS0001786,HR-AI-NATIVE-01786 App,Batch,Mainframe-linked,Java,Kubernetes,4185,37760,20306306.42,Business Owner - HR,HR Platform Team,Monthly,0.681
APP0000496,SYS0001792,LEG-LEGACY-01792 App,Data Platform,3-tier,Java,Bare Metal,1875,96866,53416038.51,Business Owner - Legal,Legal Platform Team,Weekly,0.432
APP0000497,SYS0001798,INF-COGNOS-01798 App,Customer Portal,Event-driven,Python,Hybrid,1528,11771,15086789.85,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.613
APP0000498,SYS0001801,FIN-S4HANA-01801 App,Reporting,SOA,Java,Mainframe,8009,2113,2002618.08,Business Owner - Finance,Finance Platform Team,Semi-Annual,0.495
APP0000499,SYS0001804,CUS-FILENET-01804 App,API Service,SOA,COBOL,Bare Metal,1700,3855,19063754.18,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.253
APP0000500,SYS0001806,HR-LEGACY-01806 App,Core Processing,Monolith,Python,Bare Metal,1957,11324,55593659.5,Business Owner - HR,HR Platform Team,Quarterly,0.589
APP0000501,SYS0001807,WEA-ECC-01807 App,Reporting,Mainframe-linked,Java,Hybrid,870,96117,2148431.32,Business Owner - Wealth,Wealth Platform Team,Ad-hoc,0.341
APP0000502,SYS0001809,MAN-FILENET-01809 App,AI-Native,SOA,Python,Bare Metal,5517,2040,7804600.07,Business Owner - Manufacturing,Manufacturing Platform Team,Monthly,0.437
APP0000503,SYS0001816,M&A-TIVOLI-01816 App,Workflow,Event-driven,Java,Bare Metal,4935,111183,11561595.19,Business Owner - M&A Office,M&A Office Platform Team,Weekly,0.352
APP0000504,SYS0001820,RET-ECC-01820 App,ERP Module,Monolith,JavaScript,VM,676,122745,103612206.46,Business Owner - Retail Banking,Retail Banking Platform Team,Weekly,0.642
APP0000505,SYS0001821,WEA-COGNOS-01821 App,Workflow,Microservices,C#,Hybrid,361,18827,11782904.61,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.517
APP0000506,SYS0001828,SUP-AI-NATIVE-01828 App,Data Platform,Monolith,Java,VM,1017,11804,3368211.45,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.365
APP0000507,SYS0001835,INS-TIVOLI-01835 App,Customer Portal,Monolith,PL/SQL,Managed PaaS,706,40630,7963920.65,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.601
APP0000508,SYS0001845,FIN-FILENET-01845 App,Workflow,3-tier,Java,Bare Metal,192,23619,19551815.43,Business Owner - Finance,Finance Platform Team,Quarterly,0.557
APP0000509,SYS0001846,MAN-ECC-01846 App,AI-Native,Monolith,C#,VM,442,90722,7077023.82,Business Owner - Manufacturing,Manufacturing Platform Team,Quarterly,0.719
APP0000510,SYS0001849,SEC-LEGACY-01849 App,Workflow,Event-driven,C#,Hybrid,547,3467,6890195.83,Business Owner - Security,Security Platform Team,Ad-hoc,0.706
APP0000511,SYS0001850,CUS-ECC-01850 App,Customer Portal,Monolith,ABAP,VM,532,3428,26643201.97,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.351
APP0000512,SYS0001860,DAT-ECC-01860 App,Risk Engine,AI-agentic workflow,JavaScript,Kubernetes,2931,1319,71844221.94,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.395
APP0000513,SYS0001862,SUP-ECC-01862 App,Core Processing,Microservices,Mixed,Bare Metal,965,35891,3246462.28,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.668
APP0000514,SYS0001864,SUP-LEGACY-01864 App,Data Platform,3-tier,Java,Bare Metal,2794,9666,2737275.91,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.537
APP0000515,SYS0001865,HR-LEGACY-01865 App,Data Platform,Mainframe-linked,Mixed,Kubernetes,12721,40937,8078764.1,Business Owner - HR,HR Platform Team,Semi-Annual,0.393
APP0000516,SYS0001869,SEC-COGNOS-01869 App,Workflow,Mainframe-linked,Java,Managed PaaS,2231,18959,32291816.85,Business Owner - Security,Security Platform Team,Monthly,0.483
APP0000517,SYS0001870,FIN-S4HANA-01870 App,Customer Portal,Monolith,Java,Bare Metal,6834,27381,11048640.99,Business Owner - Finance,Finance Platform Team,Quarterly,0.373
APP0000518,SYS0001873,WEA-LEGACY-01873 App,Workflow,Microservices,PL/SQL,Hybrid,3956,14271,2665895.25,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.379
APP0000519,SYS0001878,M&A-ECC-01878 App,Batch,Microservices,ABAP,VM,3341,114187,47863006.81,Business Owner - M&A Office,M&A Office Platform Team,Monthly,0.534
APP0000520,SYS0001883,INF-TIVOLI-01883 App,API Service,Batch,Python,VM,29931,282795,10559522.23,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.81
APP0000521,SYS0001888,WEA-TIVOLI-01888 App,AI-Native,Microservices,C#,Kubernetes,2701,24226,10375901.9,Business Owner - Wealth,Wealth Platform Team,Ad-hoc,0.669
APP0000522,SYS0001893,CUS-FILENET-01893 App,Customer Portal,3-tier,Mixed,Bare Metal,2138,31297,7438740.3,Business Owner - Customer Operations,Customer Operations Platform Team,Semi-Annual,0.349
APP0000523,SYS0001902,INF-CA-01902 App,Core Processing,Event-driven,Mixed,Bare Metal,791,18525,6772757.25,Business Owner - Infrastructure,Infrastructure Platform Team,Semi-Annual,0.52
APP0000524,SYS0001905,SEC-TIVOLI-01905 App,Customer Portal,SOA,Java,Kubernetes,1923,1244,62195851.03,Business Owner - Security,Security Platform Team,Ad-hoc,0.649
APP0000525,SYS0001907,DAT-TIVOLI-01907 App,API Service,AI-agentic workflow,Python,Hybrid,257,33223,5094391.96,Business Owner - Data & Analytics,Data & Analytics Platform Team,Weekly,0.507
APP0000526,SYS0001909,RIS-ECC-01909 App,Core Processing,3-tier,Go,Managed PaaS,575,27556,22260742.87,Business Owner - Risk,Risk Platform Team,Quarterly,0.654
APP0000527,SYS0001911,SUP-AI-NATIVE-01911 App,Workflow,Mainframe-linked,Java,Hybrid,3502,3221,25907244.81,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.68
APP0000528,SYS0001914,RIS-FILENET-01914 App,Core Processing,Microservices,JavaScript,Hybrid,3874,75627,7317831.15,Business Owner - Risk,Risk Platform Team,Ad-hoc,0.527
APP0000529,SYS0001921,SUP-TIVOLI-01921 App,Batch,Monolith,Go,VM,1593,74481,27355553.12,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.801
APP0000530,SYS0001928,FIN-FILENET-01928 App,API Service,Microservices,Python,Kubernetes,169,13385,18426771.61,Business Owner - Finance,Finance Platform Team,Ad-hoc,0.616
APP0000531,SYS0001934,M&A-AI-NATIVE-01934 App,Workflow,Monolith,ABAP,Bare Metal,400,36421,11919088.95,Business Owner - M&A Office,M&A Office Platform Team,Quarterly,0.579
APP0000532,SYS0001943,SEC-LEGACY-01943 App,Core Processing,SOA,Java,VM,3816,29754,11394091.22,Business Owner - Security,Security Platform Team,Monthly,0.488
APP0000533,SYS0001945,HR-ECC-01945 App,Customer Portal,Microservices,Python,Kubernetes,958,8650,3385737.99,Business Owner - HR,HR Platform Team,Quarterly,0.411
APP0000534,SYS0001953,FIN-S4HANA-01953 App,Customer Portal,Microservices,Python,Bare Metal,5492,29771,1752710.59,Business Owner - Finance,Finance Platform Team,Quarterly,0.108
APP0000535,SYS0001954,LEG-COGNOS-01954 App,Batch,Monolith,Python,Hybrid,489,2246,37577464.46,Business Owner - Legal,Legal Platform Team,Quarterly,0.808
APP0000536,SYS0001959,SEC-ECC-01959 App,Data Platform,Batch,Mixed,Kubernetes,306,7465,4455553.59,Business Owner - Security,Security Platform Team,Quarterly,0.815
APP0000537,SYS0001962,INS-ECC-01962 App,AI-Native,3-tier,Python,VM,207,32764,52146916.77,Business Owner - Insurance,Insurance Platform Team,Quarterly,0.388
APP0000538,SYS0001965,PAY-ECC-01965 App,ERP Module,SOA,Python,Hybrid,4771,11267,2344749.33,Business Owner - Payments,Payments Platform Team,Semi-Annual,0.444
APP0000539,SYS0001970,LEG-FILENET-01970 App,Risk Engine,Batch,Java,Kubernetes,5265,30574,3157746.82,Business Owner - Legal,Legal Platform Team,Monthly,0.616
APP0000540,SYS0001972,PAY-LEGACY-01972 App,API Service,Batch,C#,Hybrid,212,54708,24775281.03,Business Owner - Payments,Payments Platform Team,Monthly,0.68
APP0000541,SYS0001975,M&A-S4HANA-01975 App,Workflow,Microservices,Java,Bare Metal,805,116736,1220147.2,Business Owner - M&A Office,M&A Office Platform Team,Weekly,0.688
