system_id,system_name,asset_type,business_service_id,business_service_name,business_unit,vendor,product,product_family,version,environment,hosting_model,region,owner_team,criticality,internet_exposed,data_sensitivity,lifecycle_stage,support_status,security_risk,technical_debt,regulatory_exposure,annual_run_cost_eur,install_date,last_change_date,cmdb_confidence,duplicate_group_id,source_system
SYS0002152,COM-HANA-02152,Database,BS000588,Regional Claims Service 0588,Commercial Banking,SAP,HANA,Database,2.0 SPS07,DR,Public Cloud,EU,Commercial Banking Platform Team,Medium,False,Restricted,Strategic,Vendor Announced EOL,Medium,High,Critical,97342.72,2011-07-06,2023-10-04,0.216,,ServiceNow
SYS0002153,SEC-WEBSPHERE-02153,Middleware,BS000112,Shared Ledger Service 0112,Security,IBM,WebSphere Application Server,Middleware,9.0.5,Development,On-Prem,US,Security Platform Team,Medium,False,Internal,Strategic,Supported,High,High,High,95049.72,2013-05-09,2024-08-10,0.717,,Excel Upload
SYS0002154,DIG-WEBLOGIC-02154,Middleware,BS000003,Regulated Policy Service 0003,Digital Channels,Oracle,WebLogic,Middleware,10.3,Production,Public Cloud,US,Digital Channels Platform Team,Medium,False,Confidential,Migrate,Supported,Medium,Low,Low,116855.16,2008-04-12,2025-07-06,0.231,,ServiceNow
SYS0002155,LEG-PIPO-02155,Middleware,BS000382,Enterprise Treasury Service 0382,Legal,SAP,PI/PO,Integration,7.5,Production,On-Prem,EU,Legal Platform Team,High,False,Confidential,Migrate,Unsupported,High,Severe,High,496370.45,2009-11-06,2023-02-19,0.514,,Archer
SYS0002156,SUP-SQL-02156,Database,BS000405,Regional Customer Service 0405,Supply Chain,Microsoft,SQL Server,Database,2016,Pre-Production,Private Cloud,Global,Supply Chain Platform Team,Medium,False,Confidential,Migrate,Vendor Announced EOL,Medium,Medium,High,45163.31,2015-08-25,2024-06-13,0.714,,SAM Tool
SYS0002157,SUP-PIPO-02157,Middleware,BS000406,Global Risk Service 0406,Supply Chain,SAP,PI/PO,Integration,7.5,Development,Private Cloud,US,Supply Chain Platform Team,Medium,False,Public,Strategic,Vendor Announced EOL,High,Low,Low,260204.92,2018-02-25,2023-09-26,0.967,DUP000245,EA Repository
SYS0002158,SEC-ECC-02158,ERP Module,BS000002,Global Reporting Service 0002,Security,SAP,ECC,ERP,6.0,Pre-Production,Hybrid,US,Security Platform Team,Medium,False,Internal,Retire,Extended Support,Low,Medium,Critical,129010.94,2024-07-18,2026-06-15,0.292,,BMC
SYS0002159,RET-VCENTER-02159,Platform,BS000147,Enterprise Settlement Service 0147,Retail Banking,VMware,vCenter,Virtualisation,8.0,Development,On-Prem,APAC,Retail Banking Platform Team,Medium,False,Confidential,Tolerate,Unsupported,High,Low,Medium,214739.28,2020-09-10,2023-10-19,0.649,,Archer
SYS0002160,PAY-FILENET-02160,Application,BS000251,Core Treasury Service 0251,Payments,IBM,FileNet,Content,5.5.8,Production,On-Prem,UK,Payments Platform Team,High,True,Restricted,Strategic,Supported,Low,High,Medium,401558.79,2018-04-14,2025-08-02,0.613,,ServiceNow
SYS0002161,INS-HANA-02161,Database,BS000533,Digital Fulfilment Service 0533,Insurance,SAP,HANA,Database,2.0 SPS05,DR,On-Prem,APAC,Insurance Platform Team,High,False,Confidential,Strategic,Vendor Announced EOL,Medium,Medium,High,187225.69,2009-06-23,2023-02-24,0.792,,BMC
SYS0002162,PAY-WEBSPHERE-02162,Middleware,BS000469,Core Warehouse Service 0469,Payments,IBM,WebSphere Application Server,Middleware,Liberty 23,Development,Private Cloud,Global,Payments Platform Team,High,False,Internal,Strategic,Extended Support,Medium,High,Low,751746.08,2014-03-13,2023-12-13,0.911,,ServiceNow
SYS0002163,DIG-VSPHERE-02163,Platform,BS000587,Global Treasury Service 0587,Digital Channels,VMware,vSphere,Virtualisation,6.7,Production,On-Prem,Global,Digital Channels Platform Team,Medium,False,Confidential,Tolerate,Unsupported,Low,Low,Low,202197.23,2025-09-07,2025-11-07,0.877,,ServiceNow
SYS0002164,DAT-SQL-02164,Database,BS000395,Digital Risk Service 0395,Data & Analytics,Microsoft,SQL Server,Database,2022,Production,Hybrid,EU,Data & Analytics Platform Team,Medium,False,Confidential,Retire,Extended Support,Medium,Low,Medium,15883.89,2022-04-16,2023-04-15,0.661,,EA Repository
SYS0002165,SEC-DB2-02165,Database,BS000291,Critical Identity Service 0291,Security,IBM,Db2,Database,11.1,Production,On-Prem,EU,Security Platform Team,Medium,False,Internal,Migrate,Vendor Announced EOL,High,High,Critical,18191.46,2011-05-20,2025-03-23,0.757,DUP000464,SAM Tool
SYS0002166,M&A-DB2-02166,Database,BS000404,Regional Ledger Service 0404,M&A Office,IBM,Db2,Database,11.1,Production,Hybrid,APAC,M&A Office Platform Team,Medium,False,Restricted,Invest,Supported,Low,Medium,Low,44876.21,2016-01-30,2025-03-28,0.918,,Excel Upload
SYS0002167,SEC-SQL-02167,Database,BS000278,Regional Ledger Service 0278,Security,Microsoft,SQL Server,Database,2022,Production,Private Cloud,EU,Security Platform Team,High,False,Internal,Tolerate,Supported,High,Low,Critical,125194.33,2014-11-27,2023-08-07,0.825,,BMC
SYS0002168,HR-NSX-02168,Platform,BS000114,Digital Workforce Service 0114,HR,VMware,NSX,Network,3.1,Pre-Production,Private Cloud,US,HR Platform Team,Low,False,Restricted,Invest,Extended Support,Medium,High,Medium,131704.42,2014-11-05,2024-01-11,0.21,,SAM Tool
SYS0002169,RET-OPENSHIFT-02169,Platform,BS000415,Operational Compliance Service 0415,Retail Banking,Red Hat,OpenShift,Container,3.11,Production,Public Cloud,APAC,Retail Banking Platform Team,Medium,False,Confidential,Tolerate,Extended Support,Medium,Medium,Low,46579.42,2022-06-15,2023-10-04,0.479,,Excel Upload
SYS0002170,SEC-LEGACY-02170,Application,BS000213,Enterprise Policy Service 0213,Security,Custom,Legacy Java Application,Custom,Java 17,Development,On-Prem,EU,Security Platform Team,High,False,Restricted,Migrate,Vendor Announced EOL,High,Severe,Low,111392.04,2024-12-13,2023-07-25,0.658,,ServiceNow
SYS0002171,DIG-LEGACY-02171,Application,BS000191,Enterprise Payments Service 0191,Digital Channels,Custom,Legacy Java Application,Custom,Java 8,Production,Private Cloud,EU,Digital Channels Platform Team,Medium,True,Restricted,Tolerate,Unsupported,Low,Medium,Low,106977.58,2025-09-19,2025-06-24,0.032,,ServiceNow
SYS0002172,DAT-ECC-02172,ERP Module,BS000512,Customer Payments Service 0512,Data & Analytics,SAP,ECC,ERP,EHP7,DR,On-Prem,US,Data & Analytics Platform Team,Critical,False,Public,Strategic,Supported,Critical,High,Medium,1273108.68,2023-12-21,2024-04-14,0.692,,Excel Upload
SYS0002173,LEG-TIVOLI-02173,Application,BS000048,Digital Reporting Service 0048,Legal,IBM,Tivoli / Spectrum Protect,Operations,8.1,Production,On-Prem,Global,Legal Platform Team,Low,False,Confidential,Tolerate,Vendor Announced EOL,Low,Medium,Medium,79769.33,2014-05-14,2024-04-02,0.706,,ServiceNow
SYS0002174,SUP-ORACLE-02174,Database,BS000017,Core Portal Service 0017,Supply Chain,Oracle,Oracle Database,Database,21c,DR,Public Cloud,US,Supply Chain Platform Team,High,False,Internal,Migrate,Extended Support,Medium,Medium,High,160780.83,2013-11-10,2024-04-28,0.884,,Excel Upload
SYS0002175,DIG-WEBLOGIC-02175,Middleware,BS000257,Global Treasury Service 0257,Digital Channels,Oracle,WebLogic,Middleware,12.2,Production,On-Prem,Global,Digital Channels Platform Team,High,False,Internal,Invest,Unsupported,High,High,Medium,76338.67,2014-03-24,2025-12-02,0.879,,ServiceNow
SYS0002176,RET-WEBLOGIC-02176,Middleware,BS000429,Shared Claims Service 0429,Retail Banking,Oracle,WebLogic,Middleware,12.2,Production,Private Cloud,APAC,Retail Banking Platform Team,High,True,Confidential,Migrate,Supported,Medium,Medium,Low,67395.99,2023-04-25,2024-08-27,0.167,,SAM Tool
SYS0002177,INF-VSPHERE-02177,Platform,BS000605,Digital Fulfilment Service 0605,Infrastructure,VMware,vSphere,Virtualisation,7.0,DR,Private Cloud,UK,Infrastructure Platform Team,Medium,False,Confidential,Tolerate,Supported,Medium,Medium,Medium,25671.77,2017-07-25,2023-10-15,0.806,,SAM Tool
SYS0002178,RIS-DB2-02178,Database,BS000373,Digital Workforce Service 0373,Risk,IBM,Db2,Database,11.5,Production,Mainframe,EU,Risk Platform Team,Medium,False,Internal,Tolerate,Vendor Announced EOL,Low,High,Medium,161578.96,2014-10-21,2023-12-26,0.91,DUP000118,Excel Upload
SYS0002179,INS-FILENET-02179,Application,BS000187,Global Billing Service 0187,Insurance,IBM,FileNet,Content,5.5,Development,Hybrid,US,Insurance Platform Team,Low,False,Restricted,Tolerate,Extended Support,Medium,High,Medium,76705.74,2012-12-31,2026-01-02,0.786,,Excel Upload
SYS0002180,HR-MQ-02180,Middleware,BS000248,Regulated Workforce Service 0248,HR,IBM,MQ,Integration,8.0,Production,On-Prem,UK,HR Platform Team,High,False,Restricted,Migrate,Supported,High,Low,High,307723.31,2017-03-06,2025-03-24,0.939,,BMC
SYS0002181,INS-MQ-02181,Middleware,BS000273,Global Billing Service 0273,Insurance,IBM,MQ,Integration,9.1,Production,Hybrid,EU,Insurance Platform Team,Low,False,Restricted,Tolerate,Vendor Announced EOL,High,Low,Medium,123470.35,2010-06-25,2025-06-27,0.215,,ServiceNow
SYS0002182,MAN-AI-NATIVE-02182,Custom Application,BS000242,Operational Portal Service 0242,Manufacturing,Custom,AI-Native Application,Custom,v2,Test,On-Prem,UK,Manufacturing Platform Team,Medium,False,Internal,Strategic,Supported,High,Medium,Medium,97045.2,2018-03-12,2025-11-18,0.835,,ServiceNow
SYS0002183,INF-WEBSPHERE-02183,Middleware,BS000482,Core Ledger Service 0482,Infrastructure,IBM,WebSphere Application Server,Middleware,8.5.5,Production,Private Cloud,US,Infrastructure Platform Team,Medium,False,Confidential,Tolerate,Unsupported,Low,Medium,Medium,47432.47,2013-10-18,2025-12-05,0.66,,BMC
SYS0002184,RIS-ORACLE-02184,Database,BS000576,Core Policy Service 0576,Risk,Oracle,Oracle Database,Database,11g,Pre-Production,Hybrid,Global,Risk Platform Team,High,False,Restricted,Strategic,Supported,Medium,Medium,Medium,112755.91,2020-05-27,2025-10-24,0.729,,BMC
SYS0002185,M&A-LEGACY-02185,Application,BS000511,Critical Treasury Service 0511,M&A Office,Custom,Legacy Java Application,Custom,Java 17,Production,On-Prem,Global,M&A Office Platform Team,Medium,False,Confidential,Invest,Supported,Low,Medium,Low,92624.86,2008-02-16,2025-04-26,0.287,DUP000117,ServiceNow
SYS0002186,SUP-VCENTER-02186,Platform,BS000276,Digital Workforce Service 0276,Supply Chain,VMware,vCenter,Virtualisation,8.0,Test,Public Cloud,APAC,Supply Chain Platform Team,Medium,False,Restricted,Tolerate,Supported,Medium,Low,Low,65597.07,2022-02-04,2023-09-15,0.565,,ServiceNow
SYS0002187,M&A-HANA-02187,Database,BS000208,Regional Policy Service 0208,M&A Office,SAP,HANA,Database,1.0,Pre-Production,On-Prem,EU,M&A Office Platform Team,High,False,Public,Tolerate,Supported,Medium,Medium,High,44444.97,2025-03-14,2023-08-29,0.674,,Excel Upload
SYS0002188,INS-SQL-02188,Database,BS000058,Operational Billing Service 0058,Insurance,Microsoft,SQL Server,Database,2012,Production,Hybrid,US,Insurance Platform Team,Critical,True,Confidential,Tolerate,Unsupported,High,High,High,119869.34,2015-05-30,2024-05-02,0.517,,SAM Tool
SYS0002189,RET-VSPHERE-02189,Platform,BS000575,Customer Identity Service 0575,Retail Banking,VMware,vSphere,Virtualisation,8.0,Production,Private Cloud,EU,Retail Banking Platform Team,High,False,Restricted,Strategic,Extended Support,High,High,Low,528158.42,2020-12-25,2026-03-15,0.942,,ServiceNow
SYS0002190,LEG-S4HANA-02190,ERP Module,BS000693,Global Payments Service 0693,Legal,SAP,S/4HANA,ERP,2023,Pre-Production,On-Prem,US,Legal Platform Team,Medium,False,Confidential,Strategic,Extended Support,High,Medium,Medium,145641.66,2016-10-10,2025-09-21,0.187,DUP000208,Excel Upload
SYS0002191,CUS-OPENSHIFT-02191,Platform,BS000040,Shared Warehouse Service 0040,Customer Operations,Red Hat,OpenShift,Container,4.14,Production,On-Prem,US,Customer Operations Platform Team,Low,False,Internal,Tolerate,Supported,Medium,Severe,High,37573.34,2011-09-03,2024-07-29,0.721,,EA Repository
SYS0002192,RIS-WINDOWS-02192,Platform,BS000094,Global Claims Service 0094,Risk,Microsoft,Windows Server,Operating System,2022,Pre-Production,Public Cloud,UK,Risk Platform Team,Low,False,Confidential,Invest,Supported,Medium,Medium,Medium,20230.58,2011-09-24,2025-06-26,0.815,,Excel Upload
SYS0002193,HR-OPENSHIFT-02193,Platform,BS000155,Global Compliance Service 0155,HR,Red Hat,OpenShift,Container,4.10,DR,Public Cloud,EU,HR Platform Team,Medium,False,Internal,Strategic,Supported,High,Low,Low,18300.44,2011-09-20,2024-02-19,0.594,,SAM Tool
SYS0002194,RET-MAINFRAME-02194,Middleware,BS000575,Customer Identity Service 0575,Retail Banking,Custom,Mainframe Integration Service,Integration,z/OS Connect,Production,Public Cloud,Global,Retail Banking Platform Team,Medium,True,Confidential,Strategic,Supported,High,High,Medium,88820.96,2015-07-14,2024-07-01,0.777,,ServiceNow
SYS0002195,DIG-VCENTER-02195,Platform,BS000156,Regional Treasury Service 0156,Digital Channels,VMware,vCenter,Virtualisation,7.0,Production,Private Cloud,EU,Digital Channels Platform Team,Medium,False,Internal,Strategic,Supported,Low,Medium,High,125108.29,2011-01-19,2023-07-17,0.652,,ServiceNow
SYS0002196,SUP-WINDOWS-02196,Platform,BS000011,Regulated Settlement Service 0011,Supply Chain,Microsoft,Windows Server,Operating System,2016,DR,Private Cloud,APAC,Supply Chain Platform Team,Medium,False,Restricted,Tolerate,Supported,Low,Severe,Medium,21517.05,2017-02-10,2023-08-16,0.783,,EA Repository
SYS0002197,MAN-ORACLE-02197,Database,BS000242,Operational Portal Service 0242,Manufacturing,Oracle,Oracle Database,Database,19c,DR,Public Cloud,US,Manufacturing Platform Team,Medium,True,Restricted,Tolerate,Extended Support,Medium,Low,High,233808.89,2024-05-22,2023-09-20,0.8,,ServiceNow
SYS0002198,FIN-SQL-02198,Database,BS000263,Operational Workforce Service 0263,Finance,Microsoft,SQL Server,Database,2016,Production,On-Prem,US,Finance Platform Team,High,False,Restricted,Tolerate,Supported,Low,Medium,Low,84605.05,2012-07-24,2023-08-31,0.57,,ServiceNow
SYS0002199,HR-WINDOWS-02199,Platform,BS000285,Shared Data Service 0285,HR,Microsoft,Windows Server,Operating System,2019,Development,On-Prem,EU,HR Platform Team,Low,False,Confidential,Tolerate,Unsupported,Low,Severe,Medium,54060.99,2010-10-11,2024-01-31,0.816,,ServiceNow
SYS0002200,FIN-WINDOWS-02200,Platform,BS000371,Core Trading Service 0371,Finance,Microsoft,Windows Server,Operating System,2022,Production,On-Prem,LATAM,Finance Platform Team,Critical,False,Confidential,Invest,Vendor Announced EOL,High,Medium,Medium,227548.72,2021-08-21,2025-10-10,0.856,,ServiceNow
SYS0002201,DIG-KUBERNETES-02201,Platform,BS000175,Regulated Ledger Service 0175,Digital Channels,Open Source,Kubernetes,Container,1.29,Test,Hybrid,US,Digital Channels Platform Team,High,False,Internal,Tolerate,Supported,Low,Medium,High,53336.71,2018-03-09,2024-06-15,0.809,,BMC
SYS0002202,RIS-VCENTER-02202,Platform,BS000022,Regulated Procurement Service 0022,Risk,VMware,vCenter,Virtualisation,7.0,Production,Private Cloud,US,Risk Platform Team,Medium,False,Confidential,Strategic,Supported,Low,Low,Low,871724.33,2012-02-29,2023-03-29,0.9,,ServiceNow
SYS0002203,PAY-SQL-02203,Database,BS000078,Core Customer Service 0078,Payments,Microsoft,SQL Server,Database,2012,Production,On-Prem,APAC,Payments Platform Team,Medium,False,Restricted,Migrate,Vendor Announced EOL,Low,High,Low,117578.13,2019-12-21,2025-04-01,0.415,DUP000423,ServiceNow
SYS0002204,LEG-TIVOLI-02204,Application,BS000529,Global Risk Service 0529,Legal,IBM,Tivoli / Spectrum Protect,Operations,8.1,Production,Hybrid,EU,Legal Platform Team,Critical,False,Restricted,Retire,Extended Support,Critical,Medium,Low,326483.86,2008-05-01,2023-09-16,0.641,,BMC
SYS0002205,SEC-ORACLE-02205,Database,BS000476,Core Claims Service 0476,Security,Oracle,Oracle Database,Database,12c,Production,Private Cloud,US,Security Platform Team,Critical,False,Internal,Invest,Unsupported,Low,High,High,582440.77,2013-05-13,2024-07-07,0.946,,ServiceNow
SYS0002206,RIS-WINDOWS-02206,Platform,BS000188,Core Data Service 0188,Risk,Microsoft,Windows Server,Operating System,2012 R2,Production,On-Prem,APAC,Risk Platform Team,Medium,False,Internal,Strategic,Supported,Medium,High,Low,52062.96,2013-04-29,2023-03-29,0.889,,Archer
SYS0002207,COM-RHEL-02207,Platform,BS000678,Digital Ledger Service 0678,Commercial Banking,Red Hat,RHEL,Operating System,9,Production,Private Cloud,UK,Commercial Banking Platform Team,Low,False,Internal,Migrate,Supported,Medium,Medium,Low,68099.54,2016-06-22,2025-06-25,0.644,,BMC
SYS0002208,INS-ECC-02208,ERP Module,BS000390,Global Compliance Service 0390,Insurance,SAP,ECC,ERP,EHP7,DR,Hybrid,APAC,Insurance Platform Team,Critical,True,Confidential,Tolerate,Unsupported,Low,Medium,Medium,456612.2,2008-10-20,2023-04-01,0.17,,ServiceNow
SYS0002209,RET-HANA-02209,Database,BS000574,Operational Billing Service 0574,Retail Banking,SAP,HANA,Database,2.0 SPS07,Production,Hybrid,UK,Retail Banking Platform Team,High,False,Confidential,Invest,Supported,Medium,Low,High,186503.1,2009-09-12,2026-01-06,0.69,,BMC
SYS0002210,M&A-VSPHERE-02210,Platform,BS000571,Regional Procurement Service 0571,M&A Office,VMware,vSphere,Virtualisation,7.0,Test,Public Cloud,APAC,M&A Office Platform Team,High,False,Internal,Invest,Extended Support,Low,Medium,Low,125706.48,2013-08-17,2023-02-01,0.844,DUP000315,BMC
SYS0002211,COM-COGNOS-02211,Application,BS000217,Regional Billing Service 0217,Commercial Banking,IBM,Cognos Analytics,Analytics,11.2,Production,Public Cloud,LATAM,Commercial Banking Platform Team,Medium,False,Confidential,Tolerate,Unsupported,Critical,Medium,Critical,92760.32,2019-07-10,2023-12-07,0.888,,SAM Tool
SYS0002212,PAY-TIVOLI-02212,Application,BS000426,Customer Billing Service 0426,Payments,IBM,Tivoli / Spectrum Protect,Operations,8.1,DR,Private Cloud,LATAM,Payments Platform Team,High,False,Internal,Tolerate,Supported,Medium,Low,Medium,187256.95,2015-05-10,2025-04-01,0.182,,ServiceNow
SYS0002213,SEC-AI-NATIVE-02213,Custom Application,BS000428,Critical Payments Service 0428,Security,Custom,AI-Native Application,Custom,v2,Production,Hybrid,US,Security Platform Team,Medium,True,Confidential,Strategic,Supported,Medium,Medium,High,234242.75,2023-12-31,2024-07-18,0.778,,ServiceNow
SYS0002214,INS-VSPHERE-02214,Platform,BS000329,Digital Payments Service 0329,Insurance,VMware,vSphere,Virtualisation,6.7,Production,Hybrid,US,Insurance Platform Team,Medium,False,Internal,Tolerate,Extended Support,Medium,Low,Low,131590.68,2015-12-23,2025-11-01,0.997,,BMC
SYS0002215,CUS-LEGACY-02215,Application,BS000458,Regulated Portal Service 0458,Customer Operations,Custom,Legacy Java Application,Custom,Java 11,Pre-Production,On-Prem,LATAM,Customer Operations Platform Team,High,False,Confidential,Strategic,Extended Support,Medium,Low,Low,24686.01,2024-10-09,2023-07-16,0.662,,ServiceNow
SYS0002216,COM-AIX-02216,Platform,BS000243,Shared Reporting Service 0243,Commercial Banking,IBM,AIX,Operating System,7.2,Production,Private Cloud,UK,Commercial Banking Platform Team,Medium,False,Confidential,Invest,Supported,High,Severe,Medium,432687.35,2011-08-29,2026-03-29,0.834,,EA Repository
SYS0002217,SEC-WINDOWS-02217,Platform,BS000071,Regional Customer Service 0071,Security,Microsoft,Windows Server,Operating System,2016,Production,On-Prem,Global,Security Platform Team,Medium,False,Confidential,Strategic,Unsupported,Low,Severe,Medium,116747.8,2025-12-25,2023-08-22,0.851,,ServiceNow
SYS0002218,COM-PIPO-02218,Middleware,BS000033,Shared Procurement Service 0033,Commercial Banking,SAP,PI/PO,Integration,7.5,Production,Public Cloud,LATAM,Commercial Banking Platform Team,High,False,Public,Migrate,Extended Support,Low,High,Medium,1780775.06,2013-09-10,2025-07-15,0.955,,ServiceNow
